股票代码,股票名称,所属行业
601061,中信金属,商贸零售
601116,三江购物,商贸零售
600738,丽尚国潮,商贸零售
601828,美凯龙,商贸零售
600697,欧亚集团,商贸零售
002127,南极电商,商贸零售
600287,苏豪时尚,商贸零售
301381,赛维时代,商贸零售
002187,广百股份,商贸零售
601933,永辉超市,商贸零售
300518,新迅达,商贸零售
002803,吉宏股份,商贸零售
003010,若羽臣,商贸零售
301001,凯淳股份,商贸零售
002072,凯瑞德,商贸零售
000829,天音控股,商贸零售
603101,汇嘉时代,商贸零售
600858,银座股份,商贸零售
600824,益民集团,商贸零售
600743,华远控股,商贸零售
600605,汇通能源,商贸零售
002251,步步高,商贸零售
000882,华联股份,商贸零售
000785,居然智家,商贸零售
000759,中百集团,商贸零售
000679,大连友谊,商贸零售
300947,德必集团,商贸零售
600694,大商股份,商贸零售
600857,宁波中百,商贸零售
601086,国芳集团,商贸零售
301078,孩子王,商贸零售
301558,三态股份,商贸零售
600628,新世界,商贸零售
000417,合百集团,商贸零售
603682,锦和商管,商贸零售
603613,国联股份,商贸零售
600859,王府井,商贸零售
600128,苏豪弘业,商贸零售
002091,江苏国泰,商贸零售
600725,云维股份,商贸零售
605188,国光连锁,商贸零售
600327,大东方,商贸零售
605136,丽人丽妆,商贸零售
600280,中央商场,商贸零售
300592,华凯易佰,商贸零售
600058,五矿发展,商贸零售
300622,博士眼镜,商贸零售
002416,爱施德,商贸零售
900923,百联Ｂ股,商贸零售
601366,利群股份,商贸零售
600828,茂业商业,商贸零售
600365,ST通葡,商贸零售
600655,豫园股份,商贸零售
000007,全新好,商贸零售
301110,青木科技,商贸零售
600785,新华百货,商贸零售
600415,小商品城,商贸零售
601010,文峰股份,商贸零售
002183,怡 亚 通,商贸零售
600981,苏豪汇鸿,商贸零售
000058,深 赛 格,商贸零售
000151,中成股份,商贸零售
000564,供销大集,商贸零售
601888,中国中免,商贸零售
200058,深赛格B,商贸零售
600250,南京商旅,商贸零售
002356,赫美集团,商贸零售
603071,物产环能,商贸零售
002277,友阿股份,商贸零售
600712,南宁百货,商贸零售
600278,东方创业,商贸零售
600838,上海九百,商贸零售
300464,星徽股份,商贸零售
600608,*ST沪科,商贸零售
600185,珠免集团,商贸零售
000061,农 产 品,商贸零售
600602,云赛智联,垂直应用软件
301153,中科江南,垂直应用软件
300209,行云科技,垂直应用软件
688657,浩辰软件,垂直应用软件
301162,国能日新,垂直应用软件
900901,云赛Ｂ股,垂直应用软件
688078,龙软科技,垂直应用软件
002261,拓维信息,垂直应用软件
300451,创业慧康,垂直应用软件
688291,金橙子,垂直应用软件
920207,众诚科技,垂直应用软件
300996,普联软件,垂直应用软件
003007,直真科技,垂直应用软件
300226,上海钢联,垂直应用软件
300550,和仁科技,垂直应用软件
688206,概伦电子,垂直应用软件
688118,普元信息,垂直应用软件
688171,纬德信息,垂直应用软件
300803,指南针,垂直应用软件
003029,吉大正元,垂直应用软件
300253,卫宁健康,垂直应用软件
002178,延华智能,垂直应用软件
301337,亚华电子,垂直应用软件
000503,国新健康,垂直应用软件
603990,麦迪科技,垂直应用软件
600455,博通股份,垂直应用软件
300730,科创信息,垂直应用软件
603528,多伦科技,垂直应用软件
300608,思特奇,垂直应用软件
300033,同花顺,垂直应用软件
300935,盈建科,垂直应用软件
603383,顶点软件,垂直应用软件
000948,南天信息,垂直应用软件
300235,方直科技,垂直应用软件
688246,嘉和美康,垂直应用软件
300925,法本信息,垂直应用软件
688296,和达科技,垂直应用软件
300830,金现代,垂直应用软件
300605,恒锋信息,垂直应用软件
688038,中科通达,垂直应用软件
600570,恒生电子,垂直应用软件
603927,中科软,垂直应用软件
600654,中安科,垂直应用软件
300074,华平股份,垂直应用软件
002987,京北方,垂直应用软件
300598,诚迈科技,垂直应用软件
300348,长亮科技,垂直应用软件
300047,天源迪科,垂直应用软件
300556,丝路视觉,垂直应用软件
300229,拓尔思,垂直应用软件
300366,ST创意,垂直应用软件
300579,数字认证,垂直应用软件
920592,华信永道,垂直应用软件
688507,索辰科技,垂直应用软件
300525,博思软件,垂直应用软件
301195,北路智控,垂直应用软件
300663,科蓝软件,垂直应用软件
603232,格尔软件,垂直应用软件
301159,三维天地,垂直应用软件
002362,汉王科技,垂直应用软件
688588,凌志软件,垂直应用软件
688615,合合信息,垂直应用软件
603189,网达软件,垂直应用软件
301378,通达海,垂直应用软件
300542,新晨科技,垂直应用软件
002153,石基信息,垂直应用软件
688318,财富趋势,垂直应用软件
688590,新致软件,垂直应用软件
300520,科大国创,垂直应用软件
300352,北信源,垂直应用软件
688579,地纬智能,垂直应用软件
301269,华大九天,垂直应用软件
300465,高伟达,垂直应用软件
300561,*ST汇科,垂直应用软件
300188,国投智能,垂直应用软件
601519,大智慧,垂直应用软件
300075,数字政通,垂直应用软件
002410,广联达,垂直应用软件
300377,赢时胜,垂直应用软件
688326,经纬恒润-W,垂直应用软件
300380,安硕信息,垂直应用软件
688692,达梦数据,垂直应用软件
688232,新点软件,垂直应用软件
002405,四维图新,垂直应用软件
688479,友车科技,垂直应用软件
920415,恒拓开源,垂直应用软件
002253,*ST智胜,垂直应用软件
300085,银之杰,垂直应用软件
688109,品茗科技,垂直应用软件
688631,莱斯信息,垂直应用软件
688083,中望软件,垂直应用软件
002063,远光软件,垂直应用软件
300469,信息发展,垂直应用软件
300468,四方精创,垂直应用软件
002322,理工能科,垂直应用软件
920799,艾融软件,垂直应用软件
301095,广立微,垂直应用软件
920932,科达自控,垂直应用软件
300559,佳发教育,垂直应用软件
300365,恒华科技,垂直应用软件
300344,*ST立方,垂直应用软件
003036,泰坦股份,纺织服装设备
600232,金鹰股份,纺织服装设备
002722,物产金轮,纺织服装设备
301053,远信工业,纺织服装设备
600843,上工申贝,纺织服装设备
600545,卓郎智能,纺织服装设备
603095,越剑智能,纺织服装设备
603337,杰克科技,纺织服装设备
300307,慈星股份,纺织服装设备
002021,中捷资源,纺织服装设备
688789,宏华数科,纺织服装设备
900924,上工Ｂ股,纺织服装设备
600302,标准股份,纺织服装设备
605299,舒华体育,娱乐用品
301287,康力源,娱乐用品
001368,通达创智,娱乐用品
002348,高乐股份,娱乐用品
002678,珠江钢琴,娱乐用品
300651,金陵体育,娱乐用品
300220,金运激光,娱乐用品
002899,英派斯,娱乐用品
605080,浙江自然,娱乐用品
002292,奥飞娱乐,娱乐用品
002862,实丰文化,娱乐用品
301011,华立科技,娱乐用品
001222,源飞宠物,娱乐用品
001238,浙江正特,娱乐用品
301335,天元宠物,娱乐用品
002575,群兴玩具,娱乐用品
300329,海伦钢琴,娱乐用品
001300,三柏硕,娱乐用品
601000,唐山港,港口
000905,厦门港务,港口
201872,招港B,港口
600018,上港集团,港口
601228,广州港,港口
000582,北部湾港,港口
600279,重庆港,港口
601008,连云港,港口
000088,盐 田 港,港口
601018,宁波港,港口
001872,招商港口,港口
002040,南 京 港,港口
601298,青岛港,港口
600717,天津港,港口
601880,辽港股份,港口
600017,日照港,港口
601326,秦港股份,港口
301005,超捷股份,汽车零部件
603358,华达科技,汽车零部件
300585,奥联电子,汽车零部件
603023,威帝股份,汽车零部件
603211,晋拓股份,汽车零部件
600699,均胜电子,汽车零部件
002662,峰璟股份,汽车零部件
300580,贝斯特,汽车零部件
301225,恒勃股份,汽车零部件
301529,福赛科技,汽车零部件
605333,沪光股份,汽车零部件
000338,潍柴动力,汽车零部件
301613,新铝时代,汽车零部件
300745,欣锐科技,汽车零部件
300816,艾可蓝,汽车零部件
603239,浙江仙通,汽车零部件
301398,星源卓镁,汽车零部件
301181,标榜股份,汽车零部件
300547,川环科技,汽车零部件
001278,一彬科技,汽车零部件
301550,斯菱智驱,汽车零部件
000901,航天科技,汽车零部件
002265,建设工业,汽车零部件
300611,美力科技,汽车零部件
603305,旭升集团,汽车零部件
603306,华懋科技,汽车零部件
002937,兴瑞科技,汽车零部件
002725,跃岭股份,汽车零部件
301667,纳百川,汽车零部件
605088,冠盛股份,汽车零部件
002406,远东传动,汽车零部件
301680,固德电材,汽车零部件
301310,鑫宏业,汽车零部件
002328,新朋股份,汽车零部件
002976,瑞玛精密,汽车零部件
301170,锡南科技,汽车零部件
002283,天润工业,汽车零部件
301007,德迈仕,汽车零部件
002863,今飞凯达,汽车零部件
000589,贵州轮胎,汽车零部件
603730,岱美股份,汽车零部件
603701,德宏股份,汽车零部件
688667,菱电电控,汽车零部件
301020,密封科技,汽车零部件
300428,立中集团,汽车零部件
002536,飞龙股份,汽车零部件
600182,S佳通,汽车零部件
000570,苏常柴Ａ,汽车零部件
603006,联明股份,汽车零部件
603179,新泉股份,汽车零部件
301229,纽泰格,汽车零部件
603037,凯众股份,汽车零部件
603009,北特科技,汽车零部件
603809,豪能股份,汽车零部件
601279,英利汽车,汽车零部件
603409,汇通控股,汽车零部件
300643,万通智控,汽车零部件
001380,华纬科技,汽车零部件
920247,华密新材,汽车零部件
002190,成飞集成,汽车零部件
603085,天成自控,汽车零部件
603335,迪生力,汽车零部件
301539,宏鑫科技,汽车零部件
603048,浙江黎明,汽车零部件
301552,科力装备,汽车零部件
603390,通达电气,汽车零部件
300695,兆丰股份,汽车零部件
605151,西上海,汽车零部件
603266,天龙股份,汽车零部件
001319,铭科精技,汽车零部件
300893,松原安全,汽车零部件
600933,爱柯迪,汽车零部件
002363,隆基机械,汽车零部件
301397,溯联股份,汽车零部件
603786,科博达,汽车零部件
000816,智慧农业,汽车零部件
000030,富奥股份,汽车零部件
002703,浙江世宝,汽车零部件
300176,鸿特科技,汽车零部件
603586,金麒麟,汽车零部件
603201,常润股份,汽车零部件
603917,合力科技,汽车零部件
603788,宁波高发,汽车零部件
002921,联诚精密,汽车零部件
600523,贵航股份,汽车零部件
601799,星宇股份,汽车零部件
002454,松芝股份,汽车零部件
301173,毓恬冠佳,汽车零部件
000981,山子高科,汽车零部件
605319,无锡振华,汽车零部件
300928,华安鑫创,汽车零部件
603035,常熟汽饰,汽车零部件
603767,中马传动,汽车零部件
300237,ST美晨,汽车零部件
603119,浙江荣泰,汽车零部件
301233,盛帮股份,汽车零部件
002715,登云股份,汽车零部件
603768,常青股份,汽车零部件
600081,东风科技,汽车零部件
002239,奥特佳,汽车零部件
301072,中捷精工,汽车零部件
300863,卡倍亿,汽车零部件
605133,嵘泰股份,汽车零部件
301488,豪恩汽电,汽车零部件
900920,动力Ｂ股,汽车零部件
605018,长华集团,汽车零部件
002510,天汽模,汽车零部件
300446,航天智造,汽车零部件
300507,苏奥传感,汽车零部件
300694,蠡湖股份,汽车零部件
603190,亚通精工,汽车零部件
301022,海泰科,汽车零部件
603178,圣龙股份,汽车零部件
603049,中策橡胶,汽车零部件
300707,威唐工业,汽车零部件
603926,铁流股份,汽车零部件
000880,潍柴重机,汽车零部件
603348,文灿股份,汽车零部件
605005,合兴股份,汽车零部件
600178,东安动力,汽车零部件
002708,光洋股份,汽车零部件
603997,继峰股份,汽车零部件
002590,万安科技,汽车零部件
603161,科华控股,汽车零部件
301186,超达装备,汽车零部件
001233,海安集团,汽车零部件
002870,香山股份,汽车零部件
002126,银轮股份,汽车零部件
603982,泉峰汽车,汽车零部件
600148,长春一东,汽车零部件
301298,东利机械,汽车零部件
301192,泰祥股份,汽车零部件
300978,东箭科技,汽车零部件
200030,富奥B,汽车零部件
301221,光庭信息,汽车零部件
300680,隆盛科技,汽车零部件
603040,新坐标,汽车零部件
002765,蓝黛科技,汽车零部件
920270,天铭科技,汽车零部件
000559,万向钱潮,汽车零部件
601966,玲珑轮胎,汽车零部件
300969,恒帅股份,汽车零部件
002101,广东鸿图,汽车零部件
301000,肇民科技,汽车零部件
603596,伯特利,汽车零部件
601500,通用股份,汽车零部件
603089,正裕工业,汽车零部件
600609,金杯汽车,汽车零部件
002434,万里扬,汽车零部件
300681,英搏尔,汽车零部件
601163,三角轮胎,汽车零部件
600742,富维股份,汽车零部件
001282,三联锻造,汽车零部件
600480,凌云股份,汽车零部件
688280,精进电动-UW,汽车零部件
603922,金鸿顺,汽车零部件
002516,旷达科技,汽车零部件
000903,ST云动,汽车零部件
002048,宁波华翔,汽车零部件
300998,宁波方正,汽车零部件
688612,威迈斯,汽车零部件
002766,索菱股份,汽车零部件
300652,雷迪克,汽车零部件
300375,鹏翎股份,汽车零部件
000581,威孚高科,汽车零部件
600469,风神股份,汽车零部件
001260,坤泰股份,汽车零部件
605228,神通科技,汽车零部件
000887,中鼎股份,汽车零部件
600626,申达股份,汽车零部件
002537,海联金汇,汽车零部件
300912,凯龙高科,汽车零部件
601689,拓普集团,汽车零部件
200570,苏常柴Ｂ,汽车零部件
920871,派特尔,汽车零部件
603197,保隆科技,汽车零部件
002085,万丰奥威,汽车零部件
300258,精锻科技,汽车零部件
600960,渤海汽车,汽车零部件
300733,西菱动力,汽车零部件
600660,福耀玻璃,汽车零部件
002547,春兴精工,汽车零部件
603418,友升股份,汽车零部件
002488,金固股份,汽车零部件
200581,苏威孚Ｂ,汽车零部件
688533,上声电子,汽车零部件
603107,上海汽配,汽车零部件
301560,众捷汽车,汽车零部件
301581,黄山谷捷,汽车零部件
301631,壹连科技,汽车零部件
002813,路畅科技,汽车零部件
603352,至信股份,汽车零部件
920418,苏轴股份,汽车零部件
920187,通领科技,汽车零部件
002997,瑞鹄模具,汽车零部件
